----------------------------------------------------
User Id:1
Recommened Item Id :879, Strength of the preference : 5.0
Recommened Item Id :299, Strength of the preference : 5.0
Recommened Item Id :887, Strength of the preference : 5.0
Recommened Item Id :313, Strength of the preference : 4.6
----------------------------------------------------
User Id:247
Recommened Item Id :474, Strength of the preference : 5.0
Recommened Item Id :56, Strength of the preference : 5.0
Recommened Item Id :902, Strength of the preference : 5.0
Recommened Item Id :268, Strength of the preference : 4.6666665
Recommened Item Id :89, Strength of the preference : 4.5
----------------------------------------------------
User Id:248
Recommened Item Id :318, Strength of the preference : 4.75
Recommened Item Id :242, Strength of the preference : 4.6666665
Recommened Item Id :316, Strength of the preference : 4.6666665
Recommened Item Id :508, Strength of the preference : 4.5
Recommened Item Id :97, Strength of the preference : 4.5
----------------------------------------------------
User Id:249
Recommened Item Id :312, Strength of the preference : 5.0
Recommened Item Id :313, Strength of the preference : 4.5644617
Recommened Item Id :898, Strength of the preference : 4.5073576
Recommened Item Id :270, Strength of the preference : 4.490611
Recommened Item Id :750, Strength of the preference : 4.2948027
----------------------------------------------------
User Id:250
Recommened Item Id :898, Strength of the preference : 5.0
Recommened Item Id :242, Strength of the preference : 5.0
Recommened Item Id :275, Strength of the preference : 4.673021
Recommened Item Id :690, Strength of the preference : 4.521348
Recommened Item Id :305, Strength of the preference : 4.521348
----------------------------------------------------
User Id:251
Recommened Item Id :299, Strength of the preference : 5.0
Recommened Item Id :330, Strength of the preference : 5.0
Recommened Item Id :887, Strength of the preference : 5.0
Recommened Item Id :292, Strength of the preference : 5.0
Recommened Item Id :269, Strength of the preference : 4.6666665
----------------------------------------------------
User Id:252
Recommened Item Id :746, Strength of the preference : 5.0
Recommened Item Id :661, Strength of the preference : 5.0
Recommened Item Id :511, Strength of the preference : 5.0
Recommened Item Id :172, Strength of the preference : 5.0
Recommened Item Id :143, Strength of the preference : 5.0
----------------------------------------------------
User Id:253
Recommened Item Id :515, Strength of the preference : 5.0
Recommened Item Id :285, Strength of the preference : 4.653506
Recommened Item Id :302, Strength of the preference : 4.6
Recommened Item Id :242, Strength of the preference : 4.500056
Recommened Item Id :315, Strength of the preference : 4.5
----------------------------------------------------
User Id:254
Recommened Item Id :1025, Strength of the preference : 5.0
Recommened Item Id :242, Strength of the preference : 4.5
Recommened Item Id :350, Strength of the preference : 4.5
Recommened Item Id :887, Strength of the preference : 4.5
Recommened Item Id :302, Strength of the preference : 4.0
----------------------------------------------------
User Id:255
Recommened Item Id :134, Strength of the preference : 5.0
Recommened Item Id :481, Strength of the preference : 5.0
Recommened Item Id :132, Strength of the preference : 5.0
Recommened Item Id :482, Strength of the preference : 5.0
Recommened Item Id :480, Strength of the preference : 5.0
----------------------------------------------------
User Id:256
Recommened Item Id :382, Strength of the preference : 5.0
Recommened Item Id :318, Strength of the preference : 5.0
Recommened Item Id :707, Strength of the preference : 5.0
Recommened Item Id :170, Strength of the preference : 5.0
Recommened Item Id :463, Strength of the preference : 5.0
----------------------------------------------------
User Id:257
Recommened Item Id :210, Strength of the preference : 5.0
Recommened Item Id :172, Strength of the preference : 5.0
Recommened Item Id :202, Strength of the preference : 5.0
Recommened Item Id :64, Strength of the preference : 5.0
Recommened Item Id :49, Strength of the preference : 5.0
----------------------------------------------------
User Id:258
Recommened Item Id :318, Strength of the preference : 5.0
Recommened Item Id :137, Strength of the preference : 5.0
Recommened Item Id :195, Strength of the preference : 5.0
Recommened Item Id :127, Strength of the preference : 5.0
Recommened Item Id :133, Strength of the preference : 5.0
----------------------------------------------------
User Id:259
Recommened Item Id :514, Strength of the preference : 5.0
Recommened Item Id :483, Strength of the preference : 5.0
Recommened Item Id :127, Strength of the preference : 5.0
Recommened Item Id :201, Strength of the preference : 5.0
Recommened Item Id :25, Strength of the preference : 4.5
----------------------------------------------------
User Id:260
Recommened Item Id :116, Strength of the preference : 5.0
Recommened Item Id :742, Strength of the preference : 5.0
Recommened Item Id :86, Strength of the preference : 5.0
Recommened Item Id :45, Strength of the preference : 5.0
Recommened Item Id :8, Strength of the preference : 5.0
----------------------------------------------------
User Id:261
Recommened Item Id :154, Strength of the preference : 5.0
Recommened Item Id :89, Strength of the preference : 5.0
Recommened Item Id :136, Strength of the preference : 5.0
Recommened Item Id :8, Strength of the preference : 5.0
Recommened Item Id :64, Strength of the preference : 5.0
----------------------------------------------------
User Id:262
Recommened Item Id :302, Strength of the preference : 4.746509
Recommened Item Id :303, Strength of the preference : 4.514162
Recommened Item Id :305, Strength of the preference : 4.5
Recommened Item Id :1062, Strength of the preference : 4.5
Recommened Item Id :1176, Strength of the preference : 4.5
----------------------------------------------------
User Id:263
Recommened Item Id :242, Strength of the preference : 5.0
Recommened Item Id :276, Strength of the preference : 5.0
Recommened Item Id :275, Strength of the preference : 4.7465854
Recommened Item Id :285, Strength of the preference : 4.677497
Recommened Item Id :20, Strength of the preference : 4.6604314
----------------------------------------------------
User Id:264
Recommened Item Id :242, Strength of the preference : 4.5
Recommened Item Id :350, Strength of the preference : 4.5
Recommened Item Id :302, Strength of the preference : 4.428571
Recommened Item Id :313, Strength of the preference : 4.25
Recommened Item Id :347, Strength of the preference : 4.25
----------------------------------------------------
User Id:265
Recommened Item Id :603, Strength of the preference : 5.0
Recommened Item Id :194, Strength of the preference : 5.0
Recommened Item Id :22, Strength of the preference : 5.0
Recommened Item Id :268, Strength of the preference : 5.0
Recommened Item Id :12, Strength of the preference : 4.6666665
----------------------------------------------------
User Id:266
Recommened Item Id :56, Strength of the preference : 5.0
Recommened Item Id :763, Strength of the preference : 5.0
Recommened Item Id :8, Strength of the preference : 5.0
Recommened Item Id :15, Strength of the preference : 5.0
Recommened Item Id :50, Strength of the preference : 4.75
----------------------------------------------------
User Id:267
Recommened Item Id :275, Strength of the preference : 5.0
Recommened Item Id :251, Strength of the preference : 5.0
Recommened Item Id :313, Strength of the preference : 5.0
Recommened Item Id :306, Strength of the preference : 4.6750426
Recommened Item Id :257, Strength of the preference : 4.6632576
----------------------------------------------------
User Id:268
Recommened Item Id :898, Strength of the preference : 5.0
Recommened Item Id :329, Strength of the preference : 5.0
Recommened Item Id :990, Strength of the preference : 5.0
Recommened Item Id :242, Strength of the preference : 4.628712
Recommened Item Id :346, Strength of the preference : 4.523188
----------------------------------------------------
User Id:269
Recommened Item Id :263, Strength of the preference : 5.0
Recommened Item Id :874, Strength of the preference : 5.0
Recommened Item Id :680, Strength of the preference : 5.0
Recommened Item Id :303, Strength of the preference : 4.5
Recommened Item Id :341, Strength of the preference : 4.5
----------------------------------------------------
User Id:270
Recommened Item Id :302, Strength of the preference : 5.0
Recommened Item Id :304, Strength of the preference : 4.5040703
Recommened Item Id :343, Strength of the preference : 4.5
Recommened Item Id :690, Strength of the preference : 4.4930177
Recommened Item Id :307, Strength of the preference : 4.485838
----------------------------------------------------
User Id:271
Recommened Item Id :306, Strength of the preference : 4.7568703
Recommened Item Id :340, Strength of the preference : 4.690537
Recommened Item Id :348, Strength of the preference : 4.5444665
Recommened Item Id :271, Strength of the preference : 4.53397
Recommened Item Id :303, Strength of the preference : 4.5008035
----------------------------------------------------
User Id:272
Recommened Item Id :313, Strength of the preference : 5.0
Recommened Item Id :515, Strength of the preference : 4.75
Recommened Item Id :100, Strength of the preference : 4.6666665
Recommened Item Id :246, Strength of the preference : 4.3333335
Recommened Item Id :9, Strength of the preference : 4.3333335
----------------------------------------------------
User Id:273
Recommened Item Id :202, Strength of the preference : 5.0
Recommened Item Id :169, Strength of the preference : 5.0
Recommened Item Id :170, Strength of the preference : 5.0
Recommened Item Id :137, Strength of the preference : 5.0
Recommened Item Id :12, Strength of the preference : 5.0
----------------------------------------------------
User Id:274
Recommened Item Id :329, Strength of the preference : 5.0
Recommened Item Id :299, Strength of the preference : 5.0
Recommened Item Id :242, Strength of the preference : 5.0
Recommened Item Id :316, Strength of the preference : 5.0
Recommened Item Id :990, Strength of the preference : 5.0
----------------------------------------------------
User Id:275
Recommened Item Id :301, Strength of the preference : 5.0
Recommened Item Id :902, Strength of the preference : 5.0
Recommened Item Id :316, Strength of the preference : 4.5
Recommened Item Id :307, Strength of the preference : 4.5
Recommened Item Id :100, Strength of the preference : 4.5
----------------------------------------------------
User Id:276
Recommened Item Id :275, Strength of the preference : 5.0
Recommened Item Id :283, Strength of the preference : 4.5073466
Recommened Item Id :286, Strength of the preference : 4.042817
Recommened Item Id :306, Strength of the preference : 4.0
Recommened Item Id :321, Strength of the preference : 3.694409
----------------------------------------------------
User Id:277
Recommened Item Id :904, Strength of the preference : 5.0
Recommened Item Id :182, Strength of the preference : 5.0
Recommened Item Id :79, Strength of the preference : 4.6666665
Recommened Item Id :64, Strength of the preference : 4.6666665
Recommened Item Id :11, Strength of the preference : 4.5
----------------------------------------------------
User Id:278
Recommened Item Id :474, Strength of the preference : 5.0
Recommened Item Id :524, Strength of the preference : 5.0
Recommened Item Id :42, Strength of the preference : 5.0
Recommened Item Id :268, Strength of the preference : 5.0
Recommened Item Id :209, Strength of the preference : 4.6666665
----------------------------------------------------
User Id:279
Recommened Item Id :272, Strength of the preference : 4.75
Recommened Item Id :750, Strength of the preference : 4.5339394
Recommened Item Id :345, Strength of the preference : 4.5073795
Recommened Item Id :316, Strength of the preference : 4.4734135
Recommened Item Id :315, Strength of the preference : 4.3390393
----------------------------------------------------
User Id:280
Recommened Item Id :880, Strength of the preference : 5.0
Recommened Item Id :515, Strength of the preference : 4.526765
Recommened Item Id :345, Strength of the preference : 4.5157156
Recommened Item Id :268, Strength of the preference : 4.244775
Recommened Item Id :10, Strength of the preference : 4.061204
----------------------------------------------------
User Id:281
Recommened Item Id :129, Strength of the preference : 5.0
Recommened Item Id :48, Strength of the preference : 5.0
Recommened Item Id :127, Strength of the preference : 5.0
Recommened Item Id :12, Strength of the preference : 5.0
Recommened Item Id :14, Strength of the preference : 5.0
----------------------------------------------------
User Id:282
Recommened Item Id :241, Strength of the preference : 5.0
Recommened Item Id :1, Strength of the preference : 5.0
Recommened Item Id :97, Strength of the preference : 5.0
Recommened Item Id :435, Strength of the preference : 4.6666665
Recommened Item Id :318, Strength of the preference : 4.6666665
----------------------------------------------------
User Id:283
Recommened Item Id :385, Strength of the preference : 5.0
Recommened Item Id :201, Strength of the preference : 5.0
Recommened Item Id :298, Strength of the preference : 5.0
Recommened Item Id :313, Strength of the preference : 4.75
Recommened Item Id :275, Strength of the preference : 4.6666665
----------------------------------------------------
User Id:284
Recommened Item Id :631, Strength of the preference : 5.0
Recommened Item Id :223, Strength of the preference : 5.0
Recommened Item Id :134, Strength of the preference : 5.0
Recommened Item Id :9, Strength of the preference : 5.0
Recommened Item Id :12, Strength of the preference : 5.0
----------------------------------------------------
User Id:285
Recommened Item Id :427, Strength of the preference : 5.0
Recommened Item Id :121, Strength of the preference : 5.0
Recommened Item Id :508, Strength of the preference : 5.0
Recommened Item Id :127, Strength of the preference : 4.6666665
Recommened Item Id :689, Strength of the preference : 4.51272
----------------------------------------------------
User Id:286
Recommened Item Id :484, Strength of the preference : 5.0
Recommened Item Id :705, Strength of the preference : 5.0
Recommened Item Id :313, Strength of the preference : 5.0
Recommened Item Id :751, Strength of the preference : 4.5584817
Recommened Item Id :136, Strength of the preference : 4.5275397
----------------------------------------------------
User Id:287
Recommened Item Id :479, Strength of the preference : 5.0
Recommened Item Id :615, Strength of the preference : 5.0
Recommened Item Id :286, Strength of the preference : 4.571429
Recommened Item Id :14, Strength of the preference : 4.5
Recommened Item Id :513, Strength of the preference : 4.5
----------------------------------------------------
User Id:288
Recommened Item Id :781, Strength of the preference : 4.5
Recommened Item Id :410, Strength of the preference : 4.5
Recommened Item Id :313, Strength of the preference : 4.3848877
Recommened Item Id :339, Strength of the preference : 4.026334
Recommened Item Id :117, Strength of the preference : 4.0089703
----------------------------------------------------
User Id:289
Recommened Item Id :357, Strength of the preference : 5.0
Recommened Item Id :306, Strength of the preference : 5.0
Recommened Item Id :313, Strength of the preference : 5.0
Recommened Item Id :47, Strength of the preference : 5.0
Recommened Item Id :81, Strength of the preference : 5.0
----------------------------------------------------
User Id:290
Recommened Item Id :9, Strength of the preference : 5.0
Recommened Item Id :124, Strength of the preference : 5.0
Recommened Item Id :313, Strength of the preference : 4.8
Recommened Item Id :333, Strength of the preference : 4.75
Recommened Item Id :100, Strength of the preference : 4.6666665
----------------------------------------------------
User Id:291
Recommened Item Id :306, Strength of the preference : 4.6666665
Recommened Item Id :268, Strength of the preference : 4.3333335
Recommened Item Id :272, Strength of the preference : 4.285714
Recommened Item Id :345, Strength of the preference : 4.0
Recommened Item Id :896, Strength of the preference : 4.0
----------------------------------------------------
User Id:292
Recommened Item Id :316, Strength of the preference : 5.0
Recommened Item Id :286, Strength of the preference : 4.575129
Recommened Item Id :750, Strength of the preference : 4.507115
Recommened Item Id :322, Strength of the preference : 4.5
Recommened Item Id :269, Strength of the preference : 4.5
----------------------------------------------------
User Id:293
Recommened Item Id :887, Strength of the preference : 5.0
Recommened Item Id :299, Strength of the preference : 5.0
Recommened Item Id :879, Strength of the preference : 4.6869087
Recommened Item Id :880, Strength of the preference : 4.525063
Recommened Item Id :878, Strength of the preference : 4.516023
----------------------------------------------------
User Id:294
Recommened Item Id :173, Strength of the preference : 4.6850834
Recommened Item Id :428, Strength of the preference : 4.6683693
Recommened Item Id :318, Strength of the preference : 4.6433
Recommened Item Id :778, Strength of the preference : 4.518544
Recommened Item Id :165, Strength of the preference : 4.5161457
----------------------------------------------------
User Id:295
Recommened Item Id :253, Strength of the preference : 5.0
Recommened Item Id :19, Strength of the preference : 5.0
Recommened Item Id :285, Strength of the preference : 4.6666665
Recommened Item Id :508, Strength of the preference : 4.5188947
Recommened Item Id :304, Strength of the preference : 4.5
----------------------------------------------------
User Id:296
Recommened Item Id :330, Strength of the preference : 5.0
Recommened Item Id :350, Strength of the preference : 5.0
Recommened Item Id :887, Strength of the preference : 5.0
Recommened Item Id :880, Strength of the preference : 5.0
Recommened Item Id :340, Strength of the preference : 4.6805396
----------------------------------------------------
User Id:297
Recommened Item Id :887, Strength of the preference : 5.0
Recommened Item Id :311, Strength of the preference : 5.0
Recommened Item Id :340, Strength of the preference : 4.676246
Recommened Item Id :1062, Strength of the preference : 4.547006
Recommened Item Id :305, Strength of the preference : 4.531574
----------------------------------------------------
User Id:298
Recommened Item Id :898, Strength of the preference : 5.0
Recommened Item Id :329, Strength of the preference : 4.5
Recommened Item Id :347, Strength of the preference : 4.5
Recommened Item Id :292, Strength of the preference : 4.5
Recommened Item Id :303, Strength of the preference : 4.3333335
----------------------------------------------------
User Id:299
Recommened Item Id :875, Strength of the preference : 5.0
Recommened Item Id :689, Strength of the preference : 4.703288
Recommened Item Id :312, Strength of the preference : 4.514394
Recommened Item Id :125, Strength of the preference : 4.490312
Recommened Item Id :9, Strength of the preference : 4.2892027
----------------------------------------------------
User Id:300
Recommened Item Id :64, Strength of the preference : 5.0
Recommened Item Id :176, Strength of the preference : 5.0
Recommened Item Id :65, Strength of the preference : 4.5
Recommened Item Id :710, Strength of the preference : 4.5
Recommened Item Id :95, Strength of the preference : 4.5
----------------------------------------------------
User Id:301
Recommened Item Id :895, Strength of the preference : 4.531209
Recommened Item Id :682, Strength of the preference : 4.531209
Recommened Item Id :86, Strength of the preference : 4.522774
Recommened Item Id :509, Strength of the preference : 4.477226
Recommened Item Id :880, Strength of the preference : 4.468791
----------------------------------------------------
User Id:302
Recommened Item Id :213, Strength of the preference : 5.0
Recommened Item Id :169, Strength of the preference : 5.0
Recommened Item Id :114, Strength of the preference : 5.0
Recommened Item Id :8, Strength of the preference : 5.0
Recommened Item Id :134, Strength of the preference : 5.0
----------------------------------------------------
User Id:303
Recommened Item Id :313, Strength of the preference : 5.0
Recommened Item Id :275, Strength of the preference : 4.6627383
Recommened Item Id :661, Strength of the preference : 4.5291815
Recommened Item Id :515, Strength of the preference : 4.498531
Recommened Item Id :306, Strength of the preference : 4.4817414
----------------------------------------------------
User Id:304
Recommened Item Id :182, Strength of the preference : 5.0
Recommened Item Id :137, Strength of the preference : 5.0
Recommened Item Id :134, Strength of the preference : 5.0
Recommened Item Id :22, Strength of the preference : 5.0
Recommened Item Id :8, Strength of the preference : 5.0
----------------------------------------------------
User Id:305
Recommened Item Id :750, Strength of the preference : 5.0
Recommened Item Id :313, Strength of the preference : 4.62462
Recommened Item Id :508, Strength of the preference : 4.4976087
Recommened Item Id :293, Strength of the preference : 4.473387
Recommened Item Id :682, Strength of the preference : 4.404186
----------------------------------------------------
User Id:306
Recommened Item Id :690, Strength of the preference : 5.0
Recommened Item Id :28, Strength of the preference : 5.0
Recommened Item Id :8, Strength of the preference : 5.0
Recommened Item Id :22, Strength of the preference : 5.0
Recommened Item Id :657, Strength of the preference : 5.0
----------------------------------------------------
User Id:307
Recommened Item Id :306, Strength of the preference : 5.0
Recommened Item Id :237, Strength of the preference : 5.0
Recommened Item Id :302, Strength of the preference : 4.6666665
Recommened Item Id :347, Strength of the preference : 4.5
Recommened Item Id :242, Strength of the preference : 4.5
----------------------------------------------------
User Id:308
Recommened Item Id :880, Strength of the preference : 5.0
Recommened Item Id :292, Strength of the preference : 4.535898
Recommened Item Id :311, Strength of the preference : 4.5339394
Recommened Item Id :242, Strength of the preference : 4.4660606
Recommened Item Id :305, Strength of the preference : 4.0678787
----------------------------------------------------
User Id:309
Recommened Item Id :194, Strength of the preference : 5.0
Recommened Item Id :88, Strength of the preference : 5.0
Recommened Item Id :185, Strength of the preference : 5.0
Recommened Item Id :8, Strength of the preference : 5.0
Recommened Item Id :32, Strength of the preference : 5.0
----------------------------------------------------
User Id:310
Recommened Item Id :64, Strength of the preference : 5.0
Recommened Item Id :1050, Strength of the preference : 5.0
Recommened Item Id :56, Strength of the preference : 5.0
Recommened Item Id :12, Strength of the preference : 5.0
Recommened Item Id :8, Strength of the preference : 5.0
----------------------------------------------------
User Id:311
Recommened Item Id :316, Strength of the preference : 5.0
Recommened Item Id :333, Strength of the preference : 4.6793756
Recommened Item Id :313, Strength of the preference : 4.593077
Recommened Item Id :271, Strength of the preference : 4.525063
Recommened Item Id :304, Strength of the preference : 4.509892
----------------------------------------------------
User Id:312
Recommened Item Id :257, Strength of the preference : 5.0
Recommened Item Id :845, Strength of the preference : 5.0
Recommened Item Id :975, Strength of the preference : 5.0
Recommened Item Id :595, Strength of the preference : 5.0
Recommened Item Id :333, Strength of the preference : 4.5
----------------------------------------------------
User Id:313
Recommened Item Id :292, Strength of the preference : 5.0
Recommened Item Id :902, Strength of the preference : 5.0
Recommened Item Id :475, Strength of the preference : 4.681335
Recommened Item Id :275, Strength of the preference : 4.663405
Recommened Item Id :285, Strength of the preference : 4.6572285
----------------------------------------------------
User Id:314
Recommened Item Id :898, Strength of the preference : 5.0
Recommened Item Id :302, Strength of the preference : 4.3333335
Recommened Item Id :305, Strength of the preference : 4.3333335
Recommened Item Id :333, Strength of the preference : 4.25
Recommened Item Id :23, Strength of the preference : 4.0
----------------------------------------------------
User Id:315
Recommened Item Id :312, Strength of the preference : 5.0
Recommened Item Id :1152, Strength of the preference : 5.0
Recommened Item Id :332, Strength of the preference : 4.6666665
Recommened Item Id :14, Strength of the preference : 4.5
Recommened Item Id :740, Strength of the preference : 4.5
----------------------------------------------------
User Id:316
Recommened Item Id :880, Strength of the preference : 5.0
Recommened Item Id :237, Strength of the preference : 5.0
Recommened Item Id :411, Strength of the preference : 4.5
Recommened Item Id :302, Strength of the preference : 4.5
Recommened Item Id :242, Strength of the preference : 4.5
----------------------------------------------------
User Id:317
Recommened Item Id :318, Strength of the preference : 5.0
Recommened Item Id :173, Strength of the preference : 5.0
Recommened Item Id :209, Strength of the preference : 5.0
Recommened Item Id :42, Strength of the preference : 5.0
Recommened Item Id :47, Strength of the preference : 5.0
----------------------------------------------------
User Id:318
Recommened Item Id :1025, Strength of the preference : 5.0
Recommened Item Id :270, Strength of the preference : 5.0
Recommened Item Id :259, Strength of the preference : 4.5346484
Recommened Item Id :678, Strength of the preference : 4.513167
Recommened Item Id :332, Strength of the preference : 4.513167
----------------------------------------------------
User Id:319
Recommened Item Id :223, Strength of the preference : 5.0
Recommened Item Id :179, Strength of the preference : 5.0
Recommened Item Id :209, Strength of the preference : 5.0
Recommened Item Id :89, Strength of the preference : 5.0
Recommened Item Id :169, Strength of the preference : 5.0
----------------------------------------------------
User Id:320
Recommened Item Id :1265, Strength of the preference : 5.0
Recommened Item Id :937, Strength of the preference : 5.0
Recommened Item Id :350, Strength of the preference : 5.0
Recommened Item Id :515, Strength of the preference : 4.6631007
Recommened Item Id :750, Strength of the preference : 4.3333335
----------------------------------------------------
User Id:321
Recommened Item Id :340, Strength of the preference : 5.0
Recommened Item Id :744, Strength of the preference : 5.0
Recommened Item Id :333, Strength of the preference : 5.0
Recommened Item Id :98, Strength of the preference : 5.0
Recommened Item Id :302, Strength of the preference : 5.0
----------------------------------------------------
User Id:322
Recommened Item Id :100, Strength of the preference : 4.6666665
Recommened Item Id :181, Strength of the preference : 4.6
Recommened Item Id :286, Strength of the preference : 4.6
Recommened Item Id :331, Strength of the preference : 4.5
Recommened Item Id :326, Strength of the preference : 4.5
----------------------------------------------------
User Id:323
Recommened Item Id :269, Strength of the preference : 5.0
Recommened Item Id :311, Strength of the preference : 5.0
Recommened Item Id :340, Strength of the preference : 5.0
Recommened Item Id :114, Strength of the preference : 4.6484294
Recommened Item Id :428, Strength of the preference : 4.5
----------------------------------------------------
User Id:324
Recommened Item Id :484, Strength of the preference : 5.0
Recommened Item Id :427, Strength of the preference : 5.0
Recommened Item Id :483, Strength of the preference : 5.0
Recommened Item Id :143, Strength of the preference : 5.0
Recommened Item Id :134, Strength of the preference : 5.0
----------------------------------------------------
User Id:325
Recommened Item Id :116, Strength of the preference : 5.0
Recommened Item Id :882, Strength of the preference : 5.0
Recommened Item Id :275, Strength of the preference : 4.6666665
Recommened Item Id :288, Strength of the preference : 4.6
Recommened Item Id :358, Strength of the preference : 4.5
----------------------------------------------------
User Id:326
Recommened Item Id :253, Strength of the preference : 5.0
Recommened Item Id :324, Strength of the preference : 5.0
Recommened Item Id :268, Strength of the preference : 4.6666665
Recommened Item Id :14, Strength of the preference : 4.5
Recommened Item Id :316, Strength of the preference : 4.5
----------------------------------------------------
User Id:327
Recommened Item Id :309, Strength of the preference : 5.0
Recommened Item Id :242, Strength of the preference : 4.6732635
Recommened Item Id :331, Strength of the preference : 4.5424314
Recommened Item Id :306, Strength of the preference : 4.5006294
Recommened Item Id :316, Strength of the preference : 4.3255343
----------------------------------------------------
User Id:328
Recommened Item Id :285, Strength of the preference : 5.0
Recommened Item Id :137, Strength of the preference : 5.0
Recommened Item Id :14, Strength of the preference : 5.0
Recommened Item Id :240, Strength of the preference : 4.493852
Recommened Item Id :253, Strength of the preference : 4.4845204
----------------------------------------------------
User Id:329
Recommened Item Id :242, Strength of the preference : 5.0
Recommened Item Id :213, Strength of the preference : 5.0
Recommened Item Id :275, Strength of the preference : 5.0
Recommened Item Id :170, Strength of the preference : 5.0
Recommened Item Id :52, Strength of the preference : 5.0
----------------------------------------------------
User Id:330
Recommened Item Id :268, Strength of the preference : 5.0
Recommened Item Id :475, Strength of the preference : 5.0
Recommened Item Id :515, Strength of the preference : 4.5555553
Recommened Item Id :194, Strength of the preference : 4.5165725
Recommened Item Id :298, Strength of the preference : 4.3114333
----------------------------------------------------
User Id:331
Recommened Item Id :25, Strength of the preference : 5.0
Recommened Item Id :344, Strength of the preference : 4.5
Recommened Item Id :315, Strength of the preference : 4.5
Recommened Item Id :272, Strength of the preference : 4.25
Recommened Item Id :258, Strength of the preference : 4.25
----------------------------------------------------
User Id:332
Recommened Item Id :427, Strength of the preference : 4.7315187
Recommened Item Id :318, Strength of the preference : 4.5870175
Recommened Item Id :896, Strength of the preference : 4.5857863
Recommened Item Id :303, Strength of the preference : 4.5857863
Recommened Item Id :304, Strength of the preference : 4.490437
----------------------------------------------------
User Id:333
Recommened Item Id :324, Strength of the preference : 5.0
Recommened Item Id :313, Strength of the preference : 5.0
Recommened Item Id :272, Strength of the preference : 5.0
Recommened Item Id :246, Strength of the preference : 5.0
Recommened Item Id :285, Strength of the preference : 5.0
----------------------------------------------------
User Id:334
Recommened Item Id :480, Strength of the preference : 4.535085
Recommened Item Id :898, Strength of the preference : 4.4837165
Recommened Item Id :242, Strength of the preference : 4.4712067
Recommened Item Id :330, Strength of the preference : 4.1143064
Recommened Item Id :64, Strength of the preference : 4.0
----------------------------------------------------
User Id:335
Recommened Item Id :179, Strength of the preference : 5.0
Recommened Item Id :129, Strength of the preference : 5.0
Recommened Item Id :131, Strength of the preference : 5.0
Recommened Item Id :14, Strength of the preference : 5.0
Recommened Item Id :86, Strength of the preference : 5.0
----------------------------------------------------
User Id:336
Recommened Item Id :748, Strength of the preference : 4.6666665
Recommened Item Id :750, Strength of the preference : 4.5
Recommened Item Id :313, Strength of the preference : 4.5
Recommened Item Id :272, Strength of the preference : 4.5
Recommened Item Id :302, Strength of the preference : 4.3333335
----------------------------------------------------
User Id:337
Recommened Item Id :210, Strength of the preference : 5.0
Recommened Item Id :185, Strength of the preference : 5.0
Recommened Item Id :192, Strength of the preference : 5.0
Recommened Item Id :64, Strength of the preference : 5.0
Recommened Item Id :182, Strength of the preference : 5.0
----------------------------------------------------
User Id:338
Recommened Item Id :345, Strength of the preference : 5.0
Recommened Item Id :272, Strength of the preference : 4.5
Recommened Item Id :751, Strength of the preference : 4.5
Recommened Item Id :237, Strength of the preference : 4.5
Recommened Item Id :222, Strength of the preference : 4.5
----------------------------------------------------
User Id:339
Recommened Item Id :350, Strength of the preference : 5.0
Recommened Item Id :272, Strength of the preference : 5.0
Recommened Item Id :990, Strength of the preference : 4.5188947
Recommened Item Id :311, Strength of the preference : 4.507427
Recommened Item Id :354, Strength of the preference : 4.5
----------------------------------------------------
User Id:340
Recommened Item Id :748, Strength of the preference : 5.0
Recommened Item Id :282, Strength of the preference : 5.0
Recommened Item Id :304, Strength of the preference : 5.0
Recommened Item Id :508, Strength of the preference : 5.0
Recommened Item Id :117, Strength of the preference : 5.0
----------------------------------------------------
User Id:341
Recommened Item Id :318, Strength of the preference : 5.0
Recommened Item Id :150, Strength of the preference : 5.0
Recommened Item Id :898, Strength of the preference : 5.0
Recommened Item Id :12, Strength of the preference : 5.0
Recommened Item Id :56, Strength of the preference : 5.0
----------------------------------------------------
User Id:342
Recommened Item Id :311, Strength of the preference : 5.0
Recommened Item Id :302, Strength of the preference : 5.0
Recommened Item Id :350, Strength of the preference : 5.0
Recommened Item Id :340, Strength of the preference : 4.6732364
Recommened Item Id :887, Strength of the preference : 4.6666665
----------------------------------------------------
User Id:343
Recommened Item Id :990, Strength of the preference : 5.0
Recommened Item Id :329, Strength of the preference : 5.0
Recommened Item Id :299, Strength of the preference : 5.0
Recommened Item Id :292, Strength of the preference : 4.673021
Recommened Item Id :331, Strength of the preference : 4.6595473
----------------------------------------------------
User Id:344
Recommened Item Id :324, Strength of the preference : 4.5242887
Recommened Item Id :665, Strength of the preference : 4.49389
Recommened Item Id :515, Strength of the preference : 4.317462
Recommened Item Id :328, Strength of the preference : 4.2871866
Recommened Item Id :334, Strength of the preference : 4.0
----------------------------------------------------
User Id:345
Recommened Item Id :275, Strength of the preference : 5.0
Recommened Item Id :1022, Strength of the preference : 5.0
Recommened Item Id :514, Strength of the preference : 4.4891744
Recommened Item Id :19, Strength of the preference : 4.4609847
Recommened Item Id :292, Strength of the preference : 4.3696504
----------------------------------------------------
User Id:346
Recommened Item Id :275, Strength of the preference : 5.0
Recommened Item Id :750, Strength of the preference : 4.6725125
Recommened Item Id :242, Strength of the preference : 4.4852815
Recommened Item Id :313, Strength of the preference : 4.3825693
Recommened Item Id :286, Strength of the preference : 4.3819146
----------------------------------------------------
User Id:347
